time;Flex6;GyroY
0.033;694.046862628101;2.702261069584079
0.066;701.1195412970462;3.7775491744359724
0.099;683.5136926378618;3.3505161393756673
0.132;692.0927765906628;3.6068594938562653
0.165;708.2508451468638;2.6639710337622864
0.198;688.9960529015012;3.5114563070315796
0.231;695.9459022132056;3.3940600791845323
0.264;706.0717853737384;1.8769670094319517
0.29700000000000004;707.3235987931469;3.1196626095680067
0.33000000000000007;697.379491682447;2.736351536104239
0.3630000000000001;696.046959991081;3.1748074835718505
0.39600000000000013;697.2045328132115;2.464502061120439
0.42900000000000016;707.9914957305318;3.6532169961199
0.4620000000000002;693.7209440621821;3.3321528717296314
0.4950000000000002;699.5807719637987;2.0998567642197905
0.5280000000000002;703.911873779292;3.135968948432406
0.5610000000000003;699.4521805110782;3.5035510470167486
0.5940000000000003;717.3037758068651;3.44582051511193
0.6270000000000003;686.1602513566496;2.663173811596721
0.6600000000000004;697.7534025152047;3.7524496555736517
0.6930000000000004;704.5356695572187;2.093095220117906
0.7260000000000004;707.3950793361245;3.2830870346694945
0.7590000000000005;694.3686868956169;3.031318102380765
0.7920000000000005;698.7156690811861;3.0531459081756602
0.8250000000000005;706.7070915170875;2.850642865710916
0.8580000000000005;702.3667709768241;3.3429347797632163
0.8910000000000006;700.8522064938146;2.633622984850507
0.9240000000000006;701.6929635218925;2.7353540430845786
0.9570000000000006;701.885315783733;2.6405647345985024
0.9900000000000007;704.5372996974053;3.109898493734992
1.0230000000000006;697.3764204188872;2.8013143157039835
1.0560000000000005;700.5450797806735;3.098076086059201
1.0890000000000004;704.7591533060274;2.7568740022246314
1.1220000000000003;701.814658483621;2.049040388895639
1.1550000000000002;707.0216582435189;2.8588419806297947
1.1880000000000002;701.0222730667009;3.0400598006054977
1.221;696.5737541087099;3.102711719416798
1.254;707.2921175443606;2.9011731796879467
1.287;704.1423153030797;2.530195331816304
1.3199999999999998;701.3583079114821;3.1918799691418123
1.3529999999999998;698.5764478257412;2.524725462715763
1.3859999999999997;697.8140871915361;2.5548033252631868
1.4189999999999996;701.6350454800569;2.6876754687217903
1.4519999999999995;706.5561115578831;2.9129958708228214
1.4849999999999994;700.3094391369408;2.4532072685527027
1.5179999999999993;693.7731794291639;3.013128051943219
1.5509999999999993;701.5241006026919;3.052266615650376
1.5839999999999992;710.0254523456612;2.847292103592248
1.616999999999999;707.408707559325;2.8346345822942873
1.649999999999999;694.7952686646713;2.905364705793216
1.682999999999999;701.6188360893922;2.9875481805126696
1.7159999999999989;703.142807311599;2.5563951112299246
1.7489999999999988;703.2667192636736;3.0096845890040553
1.7819999999999987;704.3886095639729;2.410999143757884
1.8149999999999986;695.8121601812758;3.8391761446596036
1.8479999999999985;700.1005071099597;3.7435313955954777
1.8809999999999985;699.3716359568323;1.702008149223577
1.9139999999999984;696.3127422899286;3.401227300567489
1.9469999999999983;695.7985249981772;3.5064257032347683
1.9799999999999982;705.9424134019174;2.9084834230973313
2.012999999999998;704.762122741293;3.789751091335827
2.045999999999998;694.2320502927964;3.1817471477041717
2.078999999999998;697.6587770142963;1.7595261996423868
2.111999999999998;707.6818186703761;3.06137010347926
2.144999999999998;708.2652962247466;2.6141240233758527
2.1779999999999977;695.9321642765877;2.616945179027946
2.2109999999999976;697.6437583469801;2.749546952747871
2.2439999999999976;688.9009894853212;3.326561847890983
2.2769999999999975;699.5241597128619;2.397437864494624
2.3099999999999974;696.987747246185;3.8162893040471184
2.3429999999999973;699.1461305347126;2.9058864210743565
2.3759999999999972;701.1895477704711;3.158458025281433
2.408999999999997;689.7158520661742;2.599747460933516
2.441999999999997;702.1519303357412;2.671641566952155
2.474999999999997;700.6139264682917;2.905689472955889
2.507999999999997;703.5164019312739;3.0010311347107437
2.540999999999997;704.9491481830137;2.9036701195648824
2.5739999999999967;700.8797816629611;3.807239111801841
2.6069999999999967;694.0219699563299;2.9563477728280465
2.6399999999999966;695.570939185562;2.468211259017189
2.6729999999999965;699.6671026195145;3.231650941519691
2.7059999999999964;701.6359281751111;2.3759348690865303
2.7389999999999963;702.7682828753137;3.1917657197210976
2.7719999999999962;715.3776006155892;2.9596047045797595
2.804999999999996;701.254825323368;2.486673094495179
2.837999999999996;692.3745859604225;2.9639401191398935
2.870999999999996;695.7586344753208;2.7295999443187196
2.903999999999996;700.6400471606844;3.3324684118582386
2.936999999999996;693.7929609313022;3.938362485412762
